"name","address","phone","website","image","tags"
"The Talkative Pig","2642 Main St, South Chatham, MA 02659","5084305211","http://www.yelp.com/biz/the-talkative-pig-south-chatham","http://s3-media3.fl.yelpcdn.com/bphoto/rO0D-SWdpTWIpGFgU6RSwg/ms.jpg","Pizza,pizza,Italian,italian,Mediterranean,mediterranean"
"Black Cat Harbor Shack","159 Ocean St, Hyannis, MA 02601","5085349923","http://www.yelp.com/biz/black-cat-harbor-shack-hyannis","http://s3-media2.fl.yelpcdn.com/bphoto/XsTPFIYhwAUhD_DTc0338A/ms.jpg","Seafood,seafood"
"Rise and Shine Cafe","380 Main St, Dennis Port, MA 02639","5083941114","http://www.yelp.com/biz/rise-and-shine-cafe-dennis-port",,"Delis,delis,Sandwiches,sandwiches"
"Uno Pizzeria & Grill","574 Iyanough Rd., Rte. 132, Hyannis, MA 02601","5087753111","http://www.yelp.com/biz/uno-pizzeria-and-grill-hyannis","http://s3-media3.fl.yelpcdn.com/bphoto/abxWw5kZu8bkDJ3XEDBzvQ/ms.jpg","Pizza,pizza,Gluten-Free,gluten_free,American (Traditional),tradamerican"
"Cape Cod Melody Tent","21 W Main St, Hyannis, MA 02601","5087755630","http://www.yelp.com/biz/cape-cod-melody-tent-hyannis","http://s3-media4.fl.yelpcdn.com/bphoto/N3_jXR_ppvIC5swCd5eaHQ/ms.jpg","Music Venues,musicvenues"
"Carluccio's","16 N Main St, South Yarmouth, MA 02664","5086946586","http://www.yelp.com/biz/carluccios-south-yarmouth","http://s3-media1.fl.yelpcdn.com/bphoto/Iz1tTp814zlpzHi15DZy2w/ms.jpg","Italian,italian"
"Beacon","23 W Rd, Orleans, MA 02653","5082552211","http://www.yelp.com/biz/beacon-orleans",,"American (New),newamerican,Seafood,seafood"
"Sunnyside Restaurant","282 Main St, Hyannis, MA 02601","5087753539","http://www.yelp.com/biz/sunnyside-restaurant-hyannis","http://s3-media4.fl.yelpcdn.com/bphoto/91r7_OJnSwu6sQzpE1BVPQ/ms.jpg","Breakfast & Brunch,breakfast_brunch"
"The Woodshed Lounge","1993 Main St, Brewster, MA 02631","5088967771","http://www.yelp.com/biz/the-woodshed-lounge-brewster","http://s3-media4.fl.yelpcdn.com/bphoto/g5anLsWIJLpxbFalmR3XgA/ms.jpg","Bars,bars"
"The Yardarm","48 S Orleans Rd, Orleans, MA 02653","5082554840","http://www.yelp.com/biz/the-yardarm-orleans","http://s3-media3.fl.yelpcdn.com/bphoto/imj0bFqPw1IHuuOU5bKaTw/ms.jpg","Seafood,seafood,American (Traditional),tradamerican,Pubs,pubs"
"Captain Parker's Pub","668 Rt 28, West Yarmouth, MA 02673","5087714266","http://www.yelp.com/biz/captain-parkers-pub-west-yarmouth","http://s3-media4.fl.yelpcdn.com/bphoto/uL5zOpxzuUUO1FfVwQzJjw/ms.jpg","Pubs,pubs,Seafood,seafood"
"Orleans Public House","15 Cove Rd, Orleans, MA 02653","5082550287","http://www.yelp.com/biz/orleans-public-house-orleans","http://s3-media4.fl.yelpcdn.com/bphoto/fGczfuIv9UA1UxVEGSZ5Ww/ms.jpg","American (New),newamerican"
"Red Jacket Beach Resort","1 South Shore Dr, South Yarmouth, MA 02664","5083986941","http://www.yelp.com/biz/red-jacket-beach-resort-south-yarmouth","http://s3-media3.fl.yelpcdn.com/bphoto/0aYp3_zDN-K5zeHwsVPTKw/ms.jpg","Hotels,hotels,American (Traditional),tradamerican"
"All American Bar and Grill","50 Rte 134, South Dennis, MA 02660","5083941119","http://www.yelp.com/biz/all-american-bar-and-grill-south-dennis","http://s3-media1.fl.yelpcdn.com/bphoto/kMJaNLC8jjJA7i-1CWx-Mw/ms.jpg","American (New),newamerican"
"Baxter's Boathouse","177 Pleasant St, Hyannis, MA 02601","5087754490","http://www.yelp.com/biz/baxters-boathouse-hyannis","http://s3-media4.fl.yelpcdn.com/bphoto/P7lpkvcmXuO2wcB0AFOUQQ/ms.jpg","Seafood,seafood"
"Alchemy","71 Main St, Edgartown, MA 02539","5086279999","http://www.yelp.com/biz/alchemy-edgartown","http://s3-media3.fl.yelpcdn.com/bphoto/eL0-3-mz9u7MzpPJJHGmlA/ms.jpg","American (New),newamerican"
"Ronnies Hamburg","Circuit Ave, Marthas Vineyard, Oak Bluffs, MA",,"http://www.yelp.com/biz/ronnies-hamburg-oak-bluffs",,"American (Traditional),tradamerican,Burgers,burgers,Fast Food,hotdogs"
"New Seabury Country Club","95 Shore Dr W, Mashpee, MA 02649","5085398322","http://www.yelp.com/biz/new-seabury-country-club-mashpee",,"Country Clubs,countryclubs"
"Thai Country Store","259 Shore Dr, Mashpee, MA 02649","5084196373","http://www.yelp.com/biz/thai-country-store-mashpee",,"Thai,thai"
"China Pilgrim Restaurant","204 S Meadow Rd, Plymouth, MA 02360","5088301888","http://www.yelp.com/biz/china-pilgrim-restaurant-plymouth",,"Chinese,chinese"
"Sundancer's Cape Cod","116 Main Street Route 28, West Dennis, MA 02670","5083941600","http://www.yelp.com/biz/sundancers-west-dennis","http://s3-media3.fl.yelpcdn.com/bphoto/lJkbPwG90wpSyCfuqCcwTA/ms.jpg","Restaurants,restaurants,Bars,bars"
"The Bee-Hive Tavern","406 Rt 6A, East Sandwich, MA 02537","5088331184","http://www.yelp.com/biz/the-bee-hive-tavern-east-sandwich-2","http://s3-media2.fl.yelpcdn.com/bphoto/M8OtNCY3wSC1_m4duvBfDg/ms.jpg","Bars,bars,American (New),newamerican"
"Oliver's Restaurant & Planck's Tavern","960 Main St Rt 6A, Yarmouth Port, MA 02675","5083626062","http://www.yelp.com/biz/olivers-restaurant-and-plancks-tavern-yarmouth-port","http://s3-media3.fl.yelpcdn.com/bphoto/sHJgK1k4HZzzKqdc6bPIVw/ms.jpg","Seafood,seafood,Bars,bars"
"Tugboat","Hyannis Marina, 21 Arlington St, W Yarmouth, MA 02673","5087756433","http://www.yelp.com/biz/tugboat-w-yarmouth","http://s3-media1.fl.yelpcdn.com/bphoto/an_eUFPbnt1FcviuchW9fg/ms.jpg","Seafood,seafood,American (Traditional),tradamerican,Bars,bars"
"Jimmy Seas Pan Pasta","32 Kennebec Ave, Oak Bluffs, MA 02557","5086879702","http://www.yelp.com/biz/jimmy-seas-pan-pasta-oak-bluffs","http://s3-media4.fl.yelpcdn.com/bphoto/U2rfDCpvNeNtSI5lYWRm_w/ms.jpg","Italian,italian,Seafood,seafood"
"Oak Bluffs Town of","347 County Rd, Vineyard Haven, MA 02568","5086930072","http://www.yelp.com/biz/oak-bluffs-town-of-vineyard-haven","http://s3-media2.fl.yelpcdn.com/bphoto/B39OiWG9uzjxheWxYP7frw/ms.jpg",""
"Seafood Shanty","803 Scenic Hwy, Buzzards Bay, MA 02532","5088880040","http://www.yelp.com/biz/seafood-shanty-buzzards-bay","http://s3-media4.fl.yelpcdn.com/bphoto/6IWSbLphzWhvnSIwj4P4aQ/ms.jpg","Seafood,seafood"
"Bailey's Surf N Turf","3056 Cranberry Hwy, Wareham, MA 02571","5082951700","http://www.yelp.com/biz/baileys-surf-n-turf-wareham","http://s3-media4.fl.yelpcdn.com/bphoto/5z0liZO5UaqZYhFXIbWjDQ/ms.jpg","Seafood,seafood,American (Traditional),tradamerican"
"Mill Pond Diner","2571 Cranberry Hwy, Wareham, MA 02571","5082959688","http://www.yelp.com/biz/mill-pond-diner-wareham","http://s3-media3.fl.yelpcdn.com/bphoto/vI3x_CvrD1YvliNMf3flvA/ms.jpg","Diners,diners"
"DM Productions","11 Given Drive, Burlington, MA 01803","7819328700","http://www.yelp.com/biz/dm-productions-burlington-2","http://s3-media2.fl.yelpcdn.com/bphoto/vzSLfuYy94_ZYwqN-TDmmA/ms.jpg","DJs,djs,Karaoke,karaoke"
"Espresso Love","17 Church St, Edgartown, MA 02539","5086279211","http://www.yelp.com/biz/espresso-love-edgartown","http://s3-media3.fl.yelpcdn.com/bphoto/-VYz4Lx_9hePOIiAFOny2w/ms.jpg","Coffee & Tea,coffee,Sandwiches,sandwiches"
"Parkside Market","281 Main St, Falmouth, MA 02540","7747632066","http://www.yelp.com/biz/parkside-market-falmouth","http://s3-media4.fl.yelpcdn.com/bphoto/WrOTI9dutb0HHE5nCTONSw/ms.jpg","American (Traditional),tradamerican"
"Falmouth Cinema","137 Teaticket Hwy, Falmouth, MA 02541","5084950505","http://www.yelp.com/biz/falmouth-cinema-falmouth","http://s3-media4.fl.yelpcdn.com/bphoto/mGHQjL-otnPImqnvpKyrXQ/ms.jpg","Cinema,movietheaters"
"Island House Hotel & Restaurant","11 Circuit Ave, Vineyard Haven, MA 02568","5086934516","http://www.yelp.com/biz/island-house-hotel-and-restaurant-vineyard-haven",,"Hotels,hotels,Restaurants,restaurants"
"Plimoth Plantation","137 Warren Ave, Plymouth, MA 02360","5087461622","http://www.yelp.com/biz/plimoth-plantation-plymouth","http://s3-media4.fl.yelpcdn.com/bphoto/vRBzhQdvC_2eGBpAjAao9Q/ms.jpg","Museums,museums"
"Fraternal Order of Eagles 3741 Buzzards Bay","39 Cohasset Ave, Buzzards Bay, MA 02532","5087599974","http://www.yelp.com/biz/fraternal-order-of-eagles-3741-buzzards-bay-buzzards-bay",,""
"Stomping Grounds Grille","240 Main St, Buzzards Bay, MA 02532","7743024706","http://www.yelp.com/biz/stomping-grounds-grille-buzzards-bay","http://s3-media2.fl.yelpcdn.com/bphoto/dqABEFQCB28yrf7WLG1amA/ms.jpg","American (New),newamerican,Seafood,seafood,Sandwiches,sandwiches"
"Weary Travelers","Valley Bars Rd, Buzzards Bay, MA 02532","5087592707","http://www.yelp.com/biz/weary-travelers-buzzards-bay",,"Nightlife,nightlife"
"Barnacle Bill's","3126 Cranberry Hwy, East Wareham, MA 02538","5087435095","http://www.yelp.com/biz/barnacle-bills-east-wareham","http://s3-media4.fl.yelpcdn.com/bphoto/HLTRqdovfNa4BIcLAkI8Dw/ms.jpg","Seafood,seafood,Portuguese,portuguese"
"Smoke 'N Bones","20 Oakland Ave, Oak Bluffs, MA 02557","5086967427","http://www.yelp.com/biz/smoke-n-bones-oak-bluffs","http://s3-media4.fl.yelpcdn.com/bphoto/ineEq2TWCfxidO3fxtM0lQ/ms.jpg","Barbeque,bbq,American (Traditional),tradamerican"
"Trio","18 N Summer St, Edgartown, MA 02539","7745499118","http://www.yelp.com/biz/trio-edgartown","http://s3-media1.fl.yelpcdn.com/bphoto/DW2T5ghmBRY-qZHZgyAJag/ms.jpg","Wine Bars,wine_bars,American (New),newamerican"
"Atlantic Fish & Chop House","2 Main St, Edgartown, MA 02539","5086277001","http://www.yelp.com/biz/atlantic-fish-and-chop-house-edgartown","http://s3-media4.fl.yelpcdn.com/bphoto/ck9wk6AI1O123bcELMeofw/ms.jpg","Seafood,seafood"
"Buncey's Pizza & Sports Cafe","894 Route 134, South Dennis, MA 02660","5083851413","http://www.yelp.com/biz/bunceys-pizza-and-sports-cafe-south-dennis","http://s3-media1.fl.yelpcdn.com/bphoto/MBGyzx4xYjPCzinz7tSTaw/ms.jpg","Pizza,pizza"
"Detente","Nevin Square, 15 Winter St, Unit 3, Edgartown, MA 02539","5086278810","http://www.yelp.com/biz/detente-edgartown","http://s3-media1.fl.yelpcdn.com/bphoto/4zIvbw4fNr-bSB0V0b9CAg/ms.jpg","Wine Bars,wine_bars,American (New),newamerican"
"Red's","703 Main St, Harwich, MA 02645","5084327298","http://www.yelp.com/biz/reds-harwich","http://s3-media1.fl.yelpcdn.com/bphoto/Xz08hPSUzhioMbzF9Noz0A/ms.jpg","Pizza,pizza,Sandwiches,sandwiches"
"Schoolhouse Ice Cream","749 Rt 28, Harwich Port, MA 02646","5084327355","http://www.yelp.com/biz/schoolhouse-ice-cream-harwich-port","http://s3-media1.fl.yelpcdn.com/bphoto/3-6MCMaU8rHvbfwBArrW5Q/ms.jpg","Ice Cream & Frozen Yogurt,icecream,Restaurants,restaurants"
"Classical Billiards","657 Route 28, West Yarmouth, MA 02673","5087715872","http://www.yelp.com/biz/classical-billiards-west-yarmouth",,"Pool Halls,poolhalls"
"Mad Martha's Homemade Ice Cream","7 N Water St, Edgartown, MA 02539","5086278761","http://www.yelp.com/biz/mad-marthas-homemade-ice-cream-edgartown","http://s3-media3.fl.yelpcdn.com/bphoto/PGwO65ekxhjFWdfGoUAz8w/ms.jpg","Sandwiches,sandwiches,Ice Cream & Frozen Yogurt,icecream"
"DiParma Italian Table","175 Rt 28, West Yarmouth, MA 02673","5087717776","http://www.yelp.com/biz/diparma-italian-table-west-yarmouth","http://s3-media1.fl.yelpcdn.com/bphoto/5i8t06z-oQu16AMfgFiRrg/ms.jpg","Italian,italian"
"Bistrot De Soleil","350 Stevens St, Barnstable, MA 02601","5085349308","http://www.yelp.com/biz/bistrot-de-soleil-barnstable","http://s3-media4.fl.yelpcdn.com/bphoto/VXuVTH9B_FN4zq6PE7ALUA/ms.jpg","Bars,bars,American (New),newamerican"
"The Port Restaurant","541 Rt 28, Harwich Port, MA 02646","5084305410","http://www.yelp.com/biz/the-port-restaurant-harwich-port","http://s3-media4.fl.yelpcdn.com/bphoto/LF-OrCCS76g_SMmLSaSuAA/ms.jpg","Seafood,seafood"
"Five Bays Bistro","825 Main St, Osterville, MA 02655","5084205559","http://www.yelp.com/biz/five-bays-bistro-osterville","http://s3-media3.fl.yelpcdn.com/bphoto/e3xOwAcdqQaAIfSXnHf76Q/ms.jpg","Cafes,cafes"
"Island Bar & Grill","19 Circuit Ave, Oak Bluffs, MA 02557",,"http://www.yelp.com/biz/island-bar-and-grill-oak-bluffs","http://s3-media3.fl.yelpcdn.com/bphoto/BWMrmL8LSRPigKkiudmISw/ms.jpg","American (New),newamerican"
"Cooke's Seafood","7 Ryans Way, Mashpee, MA 02649","5084779595","http://www.yelp.com/biz/cookes-seafood-mashpee","http://s3-media4.fl.yelpcdn.com/bphoto/kIgSsKw6YSiqRjhs1BLyXQ/ms.jpg","Seafood,seafood"
"Monte Christos Restaurant","745 State Rd, Plymouth, MA 02360","5082247000","http://www.yelp.com/biz/monte-christos-restaurant-plymouth","http://s3-media1.fl.yelpcdn.com/bphoto/bX3kRlCdyLPVmlgt1FQBYA/ms.jpg","Pizza,pizza,Italian,italian"
"Country Fare Restaurant","319 Main St, Falmouth, MA 02540","5085489020","http://www.yelp.com/biz/country-fare-restaurant-falmouth","http://s3-media3.fl.yelpcdn.com/bphoto/9sLf10Q7IgeiHi0kynYJ4g/ms.jpg","Breakfast & Brunch,breakfast_brunch"
"Five Eighty Six Bistro And Bar","586 Main St, Barnstable Town, MA 02601","5087786515","http://www.yelp.com/biz/five-eighty-six-bistro-and-bar-barnstable-town","http://s3-media3.fl.yelpcdn.com/bphoto/cMuIcGr2nWDKvWbwsrsfCg/ms.jpg","Bars,bars,American (New),newamerican"
"Keilar's Bakery","941 Rt 28, South Yarmouth, MA 02664","5083942867","http://www.yelp.com/biz/keilars-bakery-south-yarmouth","http://s3-media2.fl.yelpcdn.com/bphoto/Jpqu8xyOykNbd2jpbMN01g/ms.jpg","Bakeries,bakeries,Breakfast & Brunch,breakfast_brunch,Desserts,desserts"
"Mities Sushi House","225 Iyannough Rd, Hyannis, MA 02601","5087754611","http://www.yelp.com/biz/mities-sushi-house-hyannis",,"Sushi Bars,sushi"
"Whaleback Restaurant the","1052 Sandwich Rd, Sagamore, MA 02561","5088889850","http://www.yelp.com/biz/whaleback-restaurant-the-sagamore","http://s3-media1.fl.yelpcdn.com/bphoto/KK0jUDBCWAUiSKSI0HdCtw/ms.jpg","Nightlife,nightlife,Restaurants,restaurants"
"Skippy's Pier I","17 Neptune Ln, South Yarmouth, MA 02664","5083989556","http://www.yelp.com/biz/skippys-pier-i-south-yarmouth","http://s3-media2.fl.yelpcdn.com/bphoto/VncFQKTvTen1VNMU-Jm3DA/ms.jpg","Restaurants,restaurants"
"Hot Stove Saloon","551 Rt 28, Harwich Port, MA 02646","5084329911","http://www.yelp.com/biz/hot-stove-saloon-harwich-port","http://s3-media2.fl.yelpcdn.com/bphoto/uSqR57P2g1QAEXq76DK7nw/ms.jpg","American (Traditional),tradamerican"
"Lobstah's","569 Main St, Hyannis, MA 02601","5087710909","http://www.yelp.com/biz/lobstahs-hyannis","http://s3-media3.fl.yelpcdn.com/bphoto/WrZdT73xaIO5tYunYTNXOA/ms.jpg","American (New),newamerican,Seafood,seafood"
"British Beer Company","2294 State Rd, Rt 3A, Plymouth, MA 02360","5088889756","http://www.yelp.com/biz/british-beer-company-plymouth-2","http://s3-media3.fl.yelpcdn.com/bphoto/C5L4KWw2YS5wQw5Xpv-bHA/ms.jpg","British,british,Bars,bars"
"Green Lotus Cafe","349 Main St, Hyannis, MA 02601","5087751067","http://www.yelp.com/biz/green-lotus-cafe-hyannis","http://s3-media3.fl.yelpcdn.com/bphoto/QqFz5Mo26mChJID6LK_uZQ/ms.jpg","Gluten-Free,gluten_free,Vegan,vegan"
"Ember","600 Route 28, Harwich Port, MA 02646","5084300407","http://www.yelp.com/biz/ember-harwich-port","http://s3-media3.fl.yelpcdn.com/bphoto/4tCIQR49KYCIxmXgwl5TSw/ms.jpg","Pizza,pizza"
"DB's Surf Bar & Cantina","575 Main St, Hyannis, MA 02601","5088622300","http://www.yelp.com/biz/dbs-surf-bar-and-cantina-hyannis","http://s3-media2.fl.yelpcdn.com/bphoto/LihP5AkAOxZogXZpoyCB5w/ms.jpg","Bars,bars,Seafood,seafood,Sandwiches,sandwiches"
"Sam Diego's","950 Iyannough Rd, Hyannis, MA 02601","5087718816","http://www.yelp.com/biz/sam-diegos-hyannis","http://s3-media2.fl.yelpcdn.com/bphoto/tBCsySQOqMPEmfkQdfe78Q/ms.jpg","Mexican,mexican"
"Bangkok Thai Cuisine II","8 Enterprise Rd, South Dennis, MA 02660","5083947699","http://www.yelp.com/biz/bangkok-thai-cuisine-ii-south-dennis","http://s3-media1.fl.yelpcdn.com/bphoto/BPxiDqZ8JzTDN6s4COvtbQ/ms.jpg","Thai,thai"
"Cape Symphony","1060 Falmouth Rd, Hyannis, MA 02601","5083621111","http://www.yelp.com/biz/cape-symphony-hyannis","http://s3-media2.fl.yelpcdn.com/bphoto/5ibit00NDW52uAQMvwTVPQ/ms.jpg","Music Venues,musicvenues"
"The Bay Pointe Club","19 Bay Pointe Dr, Buzzards Bay, MA 02558","5087598802","http://www.yelp.com/biz/the-bay-pointe-club-buzzards-bay","http://s3-media4.fl.yelpcdn.com/bphoto/LDhlrwM4fBWXY4_1LU7wQQ/ms.jpg","Golf,golf,Bars,bars,American (New),newamerican"
"Pizza Barbone","390 Main St, Hyannis, MA 02601","5089572377","http://www.yelp.com/biz/pizza-barbone-hyannis","http://s3-media2.fl.yelpcdn.com/bphoto/unkNGPdxPJ0sMJy28NuohA/ms.jpg","Pizza,pizza"
"Trading Post Lounge","12 Trowbridge Rd, Buzzards Bay, MA 02532","5087599584","http://www.yelp.com/biz/trading-post-lounge-buzzards-bay","http://s3-media3.fl.yelpcdn.com/bphoto/AkWP6UD-84azAwCO4IVzFw/ms.jpg","Restaurants,restaurants"
"The Stonebridge Bar and Grill","5 East Blvd, Onset, MA 02558","5082912229","http://www.yelp.com/biz/the-stonebridge-bar-and-grill-onset","http://s3-media3.fl.yelpcdn.com/bphoto/GvRj9_QBIn9-MgG3BRpY5A/ms.jpg","American (Traditional),tradamerican"
"Aegean Pizza","378 Barnstable Rd, Hyannis, MA 02601","5087717722","http://www.yelp.com/biz/aegean-pizza-hyannis","http://s3-media3.fl.yelpcdn.com/bphoto/aIAOG1Gbo76pQT0KwDjNug/ms.jpg","Pizza,pizza"
"El Rodeo Restaurant","1070 Iyannough Rd, Hyannis, MA 02601","5088277711","http://www.yelp.com/biz/el-rodeo-restaurant-hyannis","http://s3-media3.fl.yelpcdn.com/bphoto/_qAJL2eMSm6J6IStLY7Ueg/ms.jpg","Mexican,mexican"
"Hissho Shushi","485 Rt 134, Dennis, MA 02660","5083942244","http://www.yelp.com/biz/hissho-shushi-dennis",,"Sushi Bars,sushi"
"Chipotle Mexican Grill","793 Iyannough Rd, Barnstable, MA 02601","5088150964","http://www.yelp.com/biz/chipotle-mexican-grill-barnstable",,"Mexican,mexican,Fast Food,hotdogs"
"Lambert's Cove Inn & Restaurant","90 Manaquayak Rd, Vineyard Haven, MA 02568","5086932298","http://www.yelp.com/biz/lamberts-cove-inn-and-restaurant-vineyard-haven-2","http://s3-media3.fl.yelpcdn.com/bphoto/wQGrjlC1Ivl2aXim2jVnVA/ms.jpg","American (New),newamerican"
"Tisberry Frozen Yogurt and Smoothies","Cromwell Ln, Vineyard Haven, MA 02568","5086931145","http://www.yelp.com/biz/tisberry-frozen-yogurt-and-smoothies-vineyard-haven","http://s3-media1.fl.yelpcdn.com/bphoto/0idgpsE9O6jo6OGMopWkrA/ms.jpg","Restaurants,restaurants,Juice Bars & Smoothies,juicebars,Ice Cream & Frozen Yogurt,icecream"
"Gunther Tooties","22 Court St, Plymouth, MA 02360","5085917126","http://www.yelp.com/biz/gunther-tooties-plymouth","http://s3-media4.fl.yelpcdn.com/bphoto/X_4nHC4dWN7Z6Ov6VbZQrg/ms.jpg","Bagels,bagels,Cafes,cafes"
"Ernie's Restaurant","330 Court St, Plymouth, MA 02360","5087463444","http://www.yelp.com/biz/ernies-restaurant-plymouth","http://s3-media3.fl.yelpcdn.com/bphoto/JvIRdro0q4_g5yRbu6VlKA/ms.jpg","Pizza,pizza,Comfort Food,comfortfood,American (New),newamerican"
"Holiday Inn CAPE COD - HYANNIS","1127 Iyannough Rd, Hyannis, MA 02601","8003458082","http://www.yelp.com/biz/holiday-inn-hotel-cape-cod-hyannis-hyannis","http://s3-media1.fl.yelpcdn.com/bphoto/b0rm9hQKdm1WIfl7LOaeSw/ms.jpg","Venues & Event Spaces,venues,Hotels,hotels,Resorts,resorts"
"Gerardi's Cafe","902 Rt 28 Main St, South Yarmouth, MA 02664","5083943111","http://www.yelp.com/biz/gerardis-cafe-south-yarmouth","http://s3-media1.fl.yelpcdn.com/bphoto/fqvJrX8LoZ2LmaNNBX6cFQ/ms.jpg","Italian,italian,Cafes,cafes,Gluten-Free,gluten_free"
"China Palace Restaurant","331 Cotuit Rd, Sandwich, MA 02563","5088883544","http://www.yelp.com/biz/china-palace-restaurant-sandwich","http://s3-media4.fl.yelpcdn.com/bphoto/FtU3SWpHIuwadAEGXAol5w/ms.jpg","Szechuan,szechuan"
"Yarmouth Pizza By Evan","559 Rte 6A, Yarmouth Port, MA 02675","5083627977","http://www.yelp.com/biz/yarmouth-pizza-by-evan-yarmouth-port","http://s3-media1.fl.yelpcdn.com/bphoto/mLCmGmFcLh2YLmCBNo1TfA/ms.jpg","Pizza,pizza"
"JoMama's","2740 Main St, Brewster, MA 02631","7743230719","http://www.yelp.com/biz/jomamas-brewster-2","http://s3-media4.fl.yelpcdn.com/bphoto/RbAmz3xtM6KXDt0CYDy6tw/ms.jpg","Sandwiches,sandwiches,Coffee & Tea,coffee,Bagels,bagels"
"Thai Country Store","259 Shore Dr, Mashpee, MA 02649","5084196373","http://www.yelp.com/biz/thai-country-store-mashpee",,"Thai,thai"
"Henry's","Harbor View Hotel, 131 N Water St, Edgartown, MA 02539",,"http://www.yelp.com/biz/henrys-edgartown","http://s3-media4.fl.yelpcdn.com/bphoto/AJ9h3iAlpKR7zF6f47JfrA/ms.jpg","American (New),newamerican"
"Zachary's","Great Nk Rd, Mashpee, MA 02649","5084771900","http://www.yelp.com/biz/zacharys-mashpee",,""
"Earthly Delights","15 W Bay Rd, Osterville, MA 02655","5084202206","http://www.yelp.com/biz/earthly-delights-osterville","http://s3-media1.fl.yelpcdn.com/bphoto/vOREZ5DodM0MwEp7FCF3lg/ms.jpg","Breakfast & Brunch,breakfast_brunch,Vegan,vegan"
"Cape Cod Melody Tent","21 W Main St, Hyannis, MA 02601","5087755630","http://www.yelp.com/biz/cape-cod-melody-tent-hyannis","http://s3-media4.fl.yelpcdn.com/bphoto/N3_jXR_ppvIC5swCd5eaHQ/ms.jpg","Music Venues,musicvenues"
"Olive Garden Italian Restaurant","1095 Iyanough Rd, Hyannis, MA 02601","5087759896","http://www.yelp.com/biz/olive-garden-italian-restaurant-hyannis-2","http://s3-media2.fl.yelpcdn.com/bphoto/yu3YIYm7sHiaJoLAdubdLw/ms.jpg","Italian,italian"
"Oak Bluffs Town of","347 County Rd, Vineyard Haven, MA 02568","5086930072","http://www.yelp.com/biz/oak-bluffs-town-of-vineyard-haven","http://s3-media2.fl.yelpcdn.com/bphoto/B39OiWG9uzjxheWxYP7frw/ms.jpg",""
"The Square Rigger Restaurant","225 Edgartown Vineyard Haven Rd, Edgartown, MA 02539","5086279968","http://www.yelp.com/biz/the-square-rigger-restaurant-edgartown","http://s3-media4.fl.yelpcdn.com/bphoto/7klMRH3l3Z27IAVciZD91Q/ms.jpg","Seafood,seafood"
"Tomsons Clam Bar","Pottawatomie County, KS",,"http://www.yelp.com/biz/tomsons-clam-bar-pottawatomie-county",,"Restaurants,restaurants"
"Buckies Biscotti","681 Main St, Dennis Port, MA 02639","5083989700","http://www.yelp.com/biz/buckies-biscotti-dennis-port","http://s3-media4.fl.yelpcdn.com/bphoto/hyzsCj9xMpf_FFlpUSWFiw/ms.jpg","Bakeries,bakeries,Cafes,cafes"
"Water Street","131 N Water St, Edgartown, MA 02539","5086277000","http://www.yelp.com/biz/water-street-edgartown","http://s3-media2.fl.yelpcdn.com/bphoto/xEcly17WhG2z76HwWwIj4A/ms.jpg","Seafood,seafood"
"J. R. Brody's","734 Teaticket Hwy, East Falmouth, MA 02536","5084448677","http://www.yelp.com/biz/j-r-brodys-east-falmouth","http://s3-media3.fl.yelpcdn.com/bphoto/pLKxfewb4-SUHbRCWm_TwQ/ms.jpg","American (Traditional),tradamerican"
"Matt's Blackboard","565 Rounsville Rd, Rochester, MA 02770","5087638544","http://www.yelp.com/biz/matts-blackboard-rochester","http://s3-media2.fl.yelpcdn.com/bphoto/1XIxA0NSvWEkeRtDLV2tHQ/ms.jpg","American (New),newamerican"
"Canal Cafe","71 Cranberry Hwy, Sagamore, MA 02561","5088889771","http://www.yelp.com/biz/canal-cafe-sagamore","http://s3-media2.fl.yelpcdn.com/bphoto/xsmhPoucj5TfrGRUQ4CdNw/ms.jpg","Nightlife,nightlife"
"Sandy's Snack Bar","132 Warren Ave, Plymouth, MA 02360","5087475911","http://www.yelp.com/biz/sandys-snack-bar-plymouth","http://s3-media4.fl.yelpcdn.com/bphoto/I069JG-WGMWqfvyo5AsFlw/ms.jpg","Sandwiches,sandwiches"
"Mahoney's Atlantic","28 Main St, Orleans, MA 02653","5082555505","http://www.yelp.com/biz/mahoneys-atlantic-orleans","http://s3-media3.fl.yelpcdn.com/bphoto/CL0A0O1J2eRExwEJwo5RbQ/ms.jpg","American (New),newamerican"
"Squealing Pig","335 Commercial St, Provincetown, MA 02657","5084875804","http://www.yelp.com/biz/squealing-pig-provincetown","http://s3-media1.fl.yelpcdn.com/bphoto/YBJ0E_UzMAxGsQjKDZMP6A/ms.jpg","American (Traditional),tradamerican,Irish Pub,irish_pubs"
"Lazy Lobster","247 Orleans Rd, Chatham, MA 02650","5089450032","http://www.yelp.com/biz/lazy-lobster-chatham","http://s3-media2.fl.yelpcdn.com/bphoto/-6HY5tpRY50jL2BqoF4RSw/ms.jpg","Seafood,seafood,Breakfast & Brunch,breakfast_brunch,Sandwiches,sandwiches"
"Brax Landing Restaurant","705 Massachusetts 28, Harwich Port, MA 02646","5084325515","http://www.yelp.com/biz/brax-landing-restaurant-harwich-port","http://s3-media3.fl.yelpcdn.com/bphoto/jP6RxaD08qDoj8SVpEQkDg/ms.jpg","Seafood,seafood"
