"name","address","phone","website","image","tags"
"Chatham Wayside Inn","512 Main St, Chatham, MA 02633","5089455550","","http://s3-media3.fl.yelpcdn.com/bphoto/kAsrLgQy-BhxFGVpURBAEg/ms.jpg","Hotels,hotels,Restaurants,restaurants"
"Linx Tavern and Bar at The Villages at Ocean Edge","832 Villages Dr, Brewster, MA 02631","7743236210","oceanedge.com/dining/linx-tav…","http://s3-media1.fl.yelpcdn.com/bphoto/_g1MDADqg2MY137q9IuSdA/ms.jpg","Restaurants,restaurants"
"The Sacred Cod","297 Shore Rd, Chatham, MA 02633","5089456872","chathambarsinn.com/dining.php",,"Cocktail Bars,cocktailbars"
"DB's Surf Bar & Cantina","575 Main St, Hyannis, MA 02601","5088622300","","http://s3-media2.fl.yelpcdn.com/bphoto/LihP5AkAOxZogXZpoyCB5w/ms.jpg","Bars,bars,Seafood,seafood,Sandwiches,sandwiches"
"19th Hole Tavern","11 Barnstable Rd, Hyannis, MA 02601","5087711032","","http://s3-media3.fl.yelpcdn.com/bphoto/641hLQmoCJD9DyY-dprUKg/ms.jpg","American (Traditional),tradamerican"
"Saki","258 Commercial St, Ste 4, Provincetown, MA 02657","5084874870","","http://s3-media1.fl.yelpcdn.com/bphoto/4zA-pW5mpxrJCJUc9XROew/ms.jpg","Sushi Bars,sushi,Asian Fusion,asianfusion"
"Red Pheasant Inn","905 Rt 6A, Dennis, MA 02638","5083852133","redpheasantinn.com","http://s3-media2.fl.yelpcdn.com/bphoto/l-tKn3qaAZaondSN7eiSSQ/ms.jpg","American (Traditional),tradamerican,American (New),newamerican"
"Governor Bradford Restaurant","312 Commercial St, Provincetown, MA 02657","5084872781","","http://s3-media4.fl.yelpcdn.com/bphoto/4_hbi8aWlnDIoNrOHswwdg/ms.jpg","Restaurants,restaurants,Bars,bars,Karaoke,karaoke"
"Clancy's Restaurant","8 Upper County Rd, Dennis Port, MA 02639","5083946661","clancysrestaurant.com","http://s3-media3.fl.yelpcdn.com/bphoto/Ll3_t3YmYSmgfsDi7TmYQw/ms.jpg","Seafood,seafood"
"Brewster Pizza House","2655 Main St, Brewster, MA 02631","5088963341","","http://s3-media4.fl.yelpcdn.com/bphoto/LL1MbtHNq3rhOAXV4WNunA/ms.jpg","Pizza,pizza"
"IDGY's Restaurant","Union Station Plz, 23 S White's Path, South Yarmouth, MA 02664","5086947451","idgysglutenfree.com","http://s3-media4.fl.yelpcdn.com/bphoto/6CmY0sXjEisSTuBlF0IJfA/ms.jpg","Gluten-Free,gluten_free"
"Plymouth Country Club","Warren Ave, Plymouth, MA 02360","5087467800","",,"Country Clubs,countryclubs"
"Nancy's Snack Bar","29 Lake Ave, Oak Bluffs, MA 02557","5086930006","nancysrestaurant.com","http://s3-media2.fl.yelpcdn.com/bphoto/FcUQ3zI0tvWnK7sdpk_UpQ/ms.jpg","Seafood,seafood"
"Dan'l Webster Main Restaurant","149 Main St, Sandwich, MA 02563","5088883622","danlwebsterinn.com","http://s3-media2.fl.yelpcdn.com/bphoto/9bzsE7F8ZjV7H-qAkkXnJA/ms.jpg","American (New),newamerican"
"Port O'Call","57 Main St, Buzzards Bay, MA 02532","5087592166","","http://s3-media2.fl.yelpcdn.com/bphoto/qXKWxTaoX7gvikwvwuiB-Q/ms.jpg","Bars,bars"
"Trio","18 N Summer St, Edgartown, MA 02539","7745499118","","http://s3-media1.fl.yelpcdn.com/bphoto/DW2T5ghmBRY-qZHZgyAJag/ms.jpg","Wine Bars,wine_bars,American (New),newamerican"
"Giardino's Family Restaurant","242 Rt 28, West Yarmouth, MA 02673","5087750333","giardinosfamilyrestaurant.com","http://s3-media1.fl.yelpcdn.com/bphoto/2PcqDFWwEoXgqr8HEV5Gvw/ms.jpg","Pizza,pizza"
"Tiki Port Restaurant","RR 132, Hyannis, MA 02601","5087715220","tikiport.com","http://s3-media3.fl.yelpcdn.com/bphoto/jvQ4zdJOqqLolTgk6UihvQ/ms.jpg","Chinese,chinese"
"Land Ho! Harwich Port","429 Rt 28 Main St, Harwich Port, MA 02646","5084300404","land-ho.com","http://s3-media3.fl.yelpcdn.com/bphoto/zAWywJJL7_QU0ovt0_cq9w/ms.jpg","Seafood,seafood,Pubs,pubs"
"Hot Stove Saloon","551 Rt 28, Harwich Port, MA 02646","5084329911","hotstovesaloon.com","http://s3-media2.fl.yelpcdn.com/bphoto/uSqR57P2g1QAEXq76DK7nw/ms.jpg","American (Traditional),tradamerican"
"Harbor Lounge","359 Commercial St, Provincetown, MA 02657","5084139527","","http://s3-media4.fl.yelpcdn.com/bphoto/S8kSKoYT3NpMO3E7jhUiFA/ms.jpg","Lounges,lounges"
"Land Ho Restaurant","Rte 6A & Main St, Orleans, MA 02653","5082555165","land-ho.com","http://s3-media2.fl.yelpcdn.com/bphoto/vZph5NYI_jw82QKy_EJYmQ/ms.jpg","Nightlife,nightlife,Restaurants,restaurants"
"Summer Shanty","Bass River Marina, 140 Main St, West Dennis, MA 02670","5083940400","summershanty.com","http://s3-media2.fl.yelpcdn.com/bphoto/NBPCh71fI5PukSQ8Sr_pCw/ms.jpg","Seafood,seafood"
"Buca's Tuscan Roadhouse","4 Depot Rd, Harwich, MA 02645","5084326900","bucasroadhouse.com","http://s3-media2.fl.yelpcdn.com/bphoto/6tHdBzRkdV1Bq6k5S5wQOw/ms.jpg","Italian,italian"
"Old Jailhouse Tavern","28 West Rd, Orleans, MA 02653","5082555245","jailhousetavern.com","http://s3-media3.fl.yelpcdn.com/bphoto/WIDFvvwQ_Abmki2HoblSNQ/ms.jpg","Seafood,seafood,American (Traditional),tradamerican"
"Scargo Cafe","799 Main St, Dennis, MA 02638","5083858200","scargocafe.com","http://s3-media4.fl.yelpcdn.com/bphoto/4lc1V5tYwKk0F4RC6RPeQA/ms.jpg","American (Traditional),tradamerican,Seafood,seafood"
"Four Seasons Trattoria","1077 Rt 28, Yarmouth, MA 02664","5087606600","fourseasonstrattoria.com","http://s3-media1.fl.yelpcdn.com/bphoto/gv5ndpbpPTC1TyYBqMDz3w/ms.jpg","Pizza,pizza,Italian,italian"
"Bangkok Thai Cuisine","46 Rt 6A, Orleans, MA 02653","5082553301","bkkcapecod.com","http://s3-media4.fl.yelpcdn.com/bphoto/FQonDAHQXecBswIDXYm0EQ/ms.jpg","Thai,thai"
"Cape Cod Irish Village Motel","RR 28, West Yarmouth, MA 02673","5087710100","","http://s3-media2.fl.yelpcdn.com/bphoto/5AWPooPi5Ca3BH0Q9BT4VA/ms.jpg","Hotels,hotels,Restaurants,restaurants"
"Skippy's Pier I","17 Neptune Ln, South Yarmouth, MA 02664","5083989556","skippyspier1.com","http://s3-media2.fl.yelpcdn.com/bphoto/VncFQKTvTen1VNMU-Jm3DA/ms.jpg","Restaurants,restaurants"
"Bayzo's Pub","Ocean Edge Resort & Golf Club, 2907 Main St, Brewster, MA 02631","7743236012","oceanedge.com/dining/bayzos-p…",,"Restaurants,restaurants"
"Colombo's Cafe & Pastries","544 Main St, Hyannis, MA 02601","5087905700","colomboscafe.com","http://s3-media4.fl.yelpcdn.com/bphoto/r-dhhWD--2c0EJL2gEz8Dw/ms.jpg","Italian,italian"
"Club Purgatory","11 Carver St, Provincetown, MA 02657","5084878442","giffordhouse.com",,"Dance Clubs,danceclubs"
"Vorelli's Restaurant","226 Commercial St, Provincetown, MA 02657","5084872778","","http://s3-media4.fl.yelpcdn.com/bphoto/XZ-_XI0i1jcX8Pp3JzqiSA/ms.jpg","Steakhouses,steak"
"The Talkative Pig","2642 Main St, South Chatham, MA 02659","5084305211","thetalkativepig.com","http://s3-media3.fl.yelpcdn.com/bphoto/rO0D-SWdpTWIpGFgU6RSwg/ms.jpg","Pizza,pizza,Italian,italian,Mediterranean,mediterranean"
"Black Cat Harbor Shack","159 Ocean St, Hyannis, MA 02601","5085349923","blackcattavern.com","http://s3-media2.fl.yelpcdn.com/bphoto/XsTPFIYhwAUhD_DTc0338A/ms.jpg","Seafood,seafood"
"Rise and Shine Cafe","380 Main St, Dennis Port, MA 02639","5083941114","",,"Delis,delis,Sandwiches,sandwiches"
"Uno Pizzeria & Grill","574 Iyanough Rd., Rte. 132, Hyannis, MA 02601","5087753111","Unos.com","http://s3-media3.fl.yelpcdn.com/bphoto/abxWw5kZu8bkDJ3XEDBzvQ/ms.jpg","Pizza,pizza,Gluten-Free,gluten_free,American (Traditional),tradamerican"
"Cape Cod Melody Tent","21 W Main St, Hyannis, MA 02601","5087755630","melodytent.org","http://s3-media4.fl.yelpcdn.com/bphoto/N3_jXR_ppvIC5swCd5eaHQ/ms.jpg","Music Venues,musicvenues"
"Carluccio's","16 N Main St, South Yarmouth, MA 02664","5086946586","","http://s3-media1.fl.yelpcdn.com/bphoto/Iz1tTp814zlpzHi15DZy2w/ms.jpg","Italian,italian"
"Beacon","23 W Rd, Orleans, MA 02653","5082552211","beaconroom.com",,"American (New),newamerican,Seafood,seafood"
"Sunnyside Restaurant","282 Main St, Hyannis, MA 02601","5087753539","","http://s3-media4.fl.yelpcdn.com/bphoto/91r7_OJnSwu6sQzpE1BVPQ/ms.jpg","Breakfast & Brunch,breakfast_brunch"
"The Woodshed Lounge","1993 Main St, Brewster, MA 02631","5088967771","","http://s3-media4.fl.yelpcdn.com/bphoto/g5anLsWIJLpxbFalmR3XgA/ms.jpg","Bars,bars"
"The Yardarm","48 S Orleans Rd, Orleans, MA 02653","5082554840","","http://s3-media3.fl.yelpcdn.com/bphoto/imj0bFqPw1IHuuOU5bKaTw/ms.jpg","Seafood,seafood,American (Traditional),tradamerican,Pubs,pubs"
"Captain Parker's Pub","668 Rt 28, West Yarmouth, MA 02673","5087714266","captainparkers.com","http://s3-media4.fl.yelpcdn.com/bphoto/uL5zOpxzuUUO1FfVwQzJjw/ms.jpg","Pubs,pubs,Seafood,seafood"
"Orleans Public House","15 Cove Rd, Orleans, MA 02653","5082550287","orleansph.com","http://s3-media4.fl.yelpcdn.com/bphoto/fGczfuIv9UA1UxVEGSZ5Ww/ms.jpg","American (New),newamerican"
"Red Jacket Beach Resort","1 South Shore Dr, South Yarmouth, MA 02664","5083986941","","http://s3-media3.fl.yelpcdn.com/bphoto/0aYp3_zDN-K5zeHwsVPTKw/ms.jpg","Hotels,hotels,American (Traditional),tradamerican"
"All American Bar and Grill","50 Rte 134, South Dennis, MA 02660","5083941119","allamericanbarandgrill.com","http://s3-media1.fl.yelpcdn.com/bphoto/kMJaNLC8jjJA7i-1CWx-Mw/ms.jpg","American (New),newamerican"
"Baxter's Boathouse","177 Pleasant St, Hyannis, MA 02601","5087754490","baxterscapecod.com","http://s3-media4.fl.yelpcdn.com/bphoto/P7lpkvcmXuO2wcB0AFOUQQ/ms.jpg","Seafood,seafood"
"Alchemy","71 Main St, Edgartown, MA 02539","5086279999","alchemyedgartown.com","http://s3-media3.fl.yelpcdn.com/bphoto/eL0-3-mz9u7MzpPJJHGmlA/ms.jpg","American (New),newamerican"
"Ronnies Hamburg","Circuit Ave, Marthas Vineyard, Oak Bluffs, MA",,"",,"American (Traditional),tradamerican,Burgers,burgers,Fast Food,hotdogs"
"New Seabury Country Club","95 Shore Dr W, Mashpee, MA 02649","5085398322","newseabury.com",,"Country Clubs,countryclubs"
"Thai Country Store","259 Shore Dr, Mashpee, MA 02649","5084196373","",,"Thai,thai"
"China Pilgrim Restaurant","204 S Meadow Rd, Plymouth, MA 02360","5088301888","",,"Chinese,chinese"
"Sundancer's Cape Cod","116 Main Street Route 28, West Dennis, MA 02670","5083941600","sundancerscapecod.com","http://s3-media3.fl.yelpcdn.com/bphoto/lJkbPwG90wpSyCfuqCcwTA/ms.jpg","Restaurants,restaurants,Bars,bars"
"The Bee-Hive Tavern","406 Rt 6A, East Sandwich, MA 02537","5088331184","thebeehivetavern.com","http://s3-media2.fl.yelpcdn.com/bphoto/M8OtNCY3wSC1_m4duvBfDg/ms.jpg","Bars,bars,American (New),newamerican"
"Oliver's Restaurant & Planck's Tavern","960 Main St Rt 6A, Yarmouth Port, MA 02675","5083626062","oliverscapecod.com","http://s3-media3.fl.yelpcdn.com/bphoto/sHJgK1k4HZzzKqdc6bPIVw/ms.jpg","Seafood,seafood,Bars,bars"
"Tugboat","Hyannis Marina, 21 Arlington St, W Yarmouth, MA 02673","5087756433","tugboatscapecod.com","http://s3-media1.fl.yelpcdn.com/bphoto/an_eUFPbnt1FcviuchW9fg/ms.jpg","Seafood,seafood,American (Traditional),tradamerican,Bars,bars"
"Jimmy Seas Pan Pasta","32 Kennebec Ave, Oak Bluffs, MA 02557","5086879702","jimmyseaspanpasta.com","http://s3-media4.fl.yelpcdn.com/bphoto/U2rfDCpvNeNtSI5lYWRm_w/ms.jpg","Italian,italian,Seafood,seafood"
"Oak Bluffs Town of","347 County Rd, Vineyard Haven, MA 02568","5086930072","","http://s3-media2.fl.yelpcdn.com/bphoto/B39OiWG9uzjxheWxYP7frw/ms.jpg",""
"Seafood Shanty","803 Scenic Hwy, Buzzards Bay, MA 02532","5088880040","theseafoodshanty.net","http://s3-media4.fl.yelpcdn.com/bphoto/6IWSbLphzWhvnSIwj4P4aQ/ms.jpg","Seafood,seafood"
"Bailey's Surf N Turf","3056 Cranberry Hwy, Wareham, MA 02571","5082951700","baileyssurfnturf.com","http://s3-media4.fl.yelpcdn.com/bphoto/5z0liZO5UaqZYhFXIbWjDQ/ms.jpg","Seafood,seafood,American (Traditional),tradamerican"
"Mill Pond Diner","2571 Cranberry Hwy, Wareham, MA 02571","5082959688","","http://s3-media3.fl.yelpcdn.com/bphoto/vI3x_CvrD1YvliNMf3flvA/ms.jpg","Diners,diners"
"DM Productions","11 Given Drive, Burlington, MA 01803","7819328700","bostondj.com/index.htm","http://s3-media2.fl.yelpcdn.com/bphoto/vzSLfuYy94_ZYwqN-TDmmA/ms.jpg","DJs,djs,Karaoke,karaoke"
"Espresso Love","17 Church St, Edgartown, MA 02539","5086279211","espressolove.com","http://s3-media3.fl.yelpcdn.com/bphoto/-VYz4Lx_9hePOIiAFOny2w/ms.jpg","Coffee & Tea,coffee,Sandwiches,sandwiches"
"Parkside Market","281 Main St, Falmouth, MA 02540","7747632066","","http://s3-media4.fl.yelpcdn.com/bphoto/WrOTI9dutb0HHE5nCTONSw/ms.jpg","American (Traditional),tradamerican"
"Falmouth Cinema","137 Teaticket Hwy, Falmouth, MA 02541","5084950505","falmouthcinemas.com","http://s3-media4.fl.yelpcdn.com/bphoto/mGHQjL-otnPImqnvpKyrXQ/ms.jpg","Cinema,movietheaters"
"Island House Hotel & Restaurant","11 Circuit Ave, Vineyard Haven, MA 02568","5086934516","",,"Hotels,hotels,Restaurants,restaurants"
"Plimoth Plantation","137 Warren Ave, Plymouth, MA 02360","5087461622","plimoth.org","http://s3-media4.fl.yelpcdn.com/bphoto/vRBzhQdvC_2eGBpAjAao9Q/ms.jpg","Museums,museums"
"Fraternal Order of Eagles 3741 Buzzards Bay","39 Cohasset Ave, Buzzards Bay, MA 02532","5087599974","",,""
"Stomping Grounds Grille","240 Main St, Buzzards Bay, MA 02532","7743024706","stompinggroundsgrille.com","http://s3-media2.fl.yelpcdn.com/bphoto/dqABEFQCB28yrf7WLG1amA/ms.jpg","American (New),newamerican,Seafood,seafood,Sandwiches,sandwiches"
"Weary Travelers","Valley Bars Rd, Buzzards Bay, MA 02532","5087592707","",,"Nightlife,nightlife"
"Barnacle Bill's","3126 Cranberry Hwy, East Wareham, MA 02538","5087435095","","http://s3-media4.fl.yelpcdn.com/bphoto/HLTRqdovfNa4BIcLAkI8Dw/ms.jpg","Seafood,seafood,Portuguese,portuguese"
"Smoke 'N Bones","20 Oakland Ave, Oak Bluffs, MA 02557","5086967427","smokenbonesmv.com","http://s3-media4.fl.yelpcdn.com/bphoto/ineEq2TWCfxidO3fxtM0lQ/ms.jpg","Barbeque,bbq,American (Traditional),tradamerican"
"Trio","18 N Summer St, Edgartown, MA 02539","7745499118","","http://s3-media1.fl.yelpcdn.com/bphoto/DW2T5ghmBRY-qZHZgyAJag/ms.jpg","Wine Bars,wine_bars,American (New),newamerican"
"Atlantic Fish & Chop House","2 Main St, Edgartown, MA 02539","5086277001","atlanticmv.com","http://s3-media4.fl.yelpcdn.com/bphoto/ck9wk6AI1O123bcELMeofw/ms.jpg","Seafood,seafood"
"Buncey's Pizza & Sports Cafe","894 Route 134, South Dennis, MA 02660","5083851413","bunceys.com","http://s3-media1.fl.yelpcdn.com/bphoto/MBGyzx4xYjPCzinz7tSTaw/ms.jpg","Pizza,pizza"
"Detente","Nevin Square, 15 Winter St, Unit 3, Edgartown, MA 02539","5086278810","detentemv.com","http://s3-media1.fl.yelpcdn.com/bphoto/4zIvbw4fNr-bSB0V0b9CAg/ms.jpg","Wine Bars,wine_bars,American (New),newamerican"
"Red's","703 Main St, Harwich, MA 02645","5084327298","redspizzacapecod.com","http://s3-media1.fl.yelpcdn.com/bphoto/Xz08hPSUzhioMbzF9Noz0A/ms.jpg","Pizza,pizza,Sandwiches,sandwiches"
"Schoolhouse Ice Cream","749 Rt 28, Harwich Port, MA 02646","5084327355","","http://s3-media1.fl.yelpcdn.com/bphoto/3-6MCMaU8rHvbfwBArrW5Q/ms.jpg","Ice Cream & Frozen Yogurt,icecream,Restaurants,restaurants"
"Classical Billiards","657 Route 28, West Yarmouth, MA 02673","5087715872","",,"Pool Halls,poolhalls"
"Mad Martha's Homemade Ice Cream","7 N Water St, Edgartown, MA 02539","5086278761","","http://s3-media3.fl.yelpcdn.com/bphoto/PGwO65ekxhjFWdfGoUAz8w/ms.jpg","Sandwiches,sandwiches,Ice Cream & Frozen Yogurt,icecream"
"DiParma Italian Table","175 Rt 28, West Yarmouth, MA 02673","5087717776","diparmarestaurant.com","http://s3-media1.fl.yelpcdn.com/bphoto/5i8t06z-oQu16AMfgFiRrg/ms.jpg","Italian,italian"
"Bistrot De Soleil","350 Stevens St, Barnstable, MA 02601","5085349308","bistrotdesoleil.com","http://s3-media4.fl.yelpcdn.com/bphoto/VXuVTH9B_FN4zq6PE7ALUA/ms.jpg","Bars,bars,American (New),newamerican"
"The Port Restaurant","541 Rt 28, Harwich Port, MA 02646","5084305410","theportrestaurant.com","http://s3-media4.fl.yelpcdn.com/bphoto/LF-OrCCS76g_SMmLSaSuAA/ms.jpg","Seafood,seafood"
"Five Bays Bistro","825 Main St, Osterville, MA 02655","5084205559","fivebaysbistro.com","http://s3-media3.fl.yelpcdn.com/bphoto/e3xOwAcdqQaAIfSXnHf76Q/ms.jpg","Cafes,cafes"
"Island Bar & Grill","19 Circuit Ave, Oak Bluffs, MA 02557",,"","http://s3-media3.fl.yelpcdn.com/bphoto/BWMrmL8LSRPigKkiudmISw/ms.jpg","American (New),newamerican"
"Cooke's Seafood","7 Ryans Way, Mashpee, MA 02649","5084779595","cookesseafood.com","http://s3-media4.fl.yelpcdn.com/bphoto/kIgSsKw6YSiqRjhs1BLyXQ/ms.jpg","Seafood,seafood"
"Monte Christos Restaurant","745 State Rd, Plymouth, MA 02360","5082247000","montechristosrestaurant.com/c…","http://s3-media1.fl.yelpcdn.com/bphoto/bX3kRlCdyLPVmlgt1FQBYA/ms.jpg","Pizza,pizza,Italian,italian"
"Country Fare Restaurant","319 Main St, Falmouth, MA 02540","5085489020","","http://s3-media3.fl.yelpcdn.com/bphoto/9sLf10Q7IgeiHi0kynYJ4g/ms.jpg","Breakfast & Brunch,breakfast_brunch"
"Five Eighty Six Bistro And Bar","586 Main St, Barnstable Town, MA 02601","5087786515","fiveeightysixbistro.com","http://s3-media3.fl.yelpcdn.com/bphoto/cMuIcGr2nWDKvWbwsrsfCg/ms.jpg","Bars,bars,American (New),newamerican"
"Keilar's Bakery","941 Rt 28, South Yarmouth, MA 02664","5083942867","keilarsbakery.com","http://s3-media2.fl.yelpcdn.com/bphoto/Jpqu8xyOykNbd2jpbMN01g/ms.jpg","Bakeries,bakeries,Breakfast & Brunch,breakfast_brunch,Desserts,desserts"
"Mities Sushi House","225 Iyannough Rd, Hyannis, MA 02601","5087754611","",,"Sushi Bars,sushi"
"Whaleback Restaurant the","1052 Sandwich Rd, Sagamore, MA 02561","5088889850","","http://s3-media1.fl.yelpcdn.com/bphoto/KK0jUDBCWAUiSKSI0HdCtw/ms.jpg","Nightlife,nightlife,Restaurants,restaurants"
"Skippy's Pier I","17 Neptune Ln, South Yarmouth, MA 02664","5083989556","skippyspier1.com","http://s3-media2.fl.yelpcdn.com/bphoto/VncFQKTvTen1VNMU-Jm3DA/ms.jpg","Restaurants,restaurants"
"Hot Stove Saloon","551 Rt 28, Harwich Port, MA 02646","5084329911","hotstovesaloon.com","http://s3-media2.fl.yelpcdn.com/bphoto/uSqR57P2g1QAEXq76DK7nw/ms.jpg","American (Traditional),tradamerican"
"Lobstah's","569 Main St, Hyannis, MA 02601","5087710909","","http://s3-media3.fl.yelpcdn.com/bphoto/WrZdT73xaIO5tYunYTNXOA/ms.jpg","American (New),newamerican,Seafood,seafood"
"British Beer Company","2294 State Rd, Rt 3A, Plymouth, MA 02360","5088889756","britishbeer.com/cedarville","http://s3-media3.fl.yelpcdn.com/bphoto/C5L4KWw2YS5wQw5Xpv-bHA/ms.jpg","British,british,Bars,bars"
"Green Lotus Cafe","349 Main St, Hyannis, MA 02601","5087751067","greenlotuscafe.com/contact-us","http://s3-media3.fl.yelpcdn.com/bphoto/QqFz5Mo26mChJID6LK_uZQ/ms.jpg","Gluten-Free,gluten_free,Vegan,vegan"
"Ember","600 Route 28, Harwich Port, MA 02646","5084300407","emberpizza.com","http://s3-media3.fl.yelpcdn.com/bphoto/4tCIQR49KYCIxmXgwl5TSw/ms.jpg","Pizza,pizza"
"DB's Surf Bar & Cantina","575 Main St, Hyannis, MA 02601","5088622300","","http://s3-media2.fl.yelpcdn.com/bphoto/LihP5AkAOxZogXZpoyCB5w/ms.jpg","Bars,bars,Seafood,seafood,Sandwiches,sandwiches"
"Sam Diego's","950 Iyannough Rd, Hyannis, MA 02601","5087718816","samdiegos.com","http://s3-media2.fl.yelpcdn.com/bphoto/tBCsySQOqMPEmfkQdfe78Q/ms.jpg","Mexican,mexican"
"Bangkok Thai Cuisine II","8 Enterprise Rd, South Dennis, MA 02660","5083947699","","http://s3-media1.fl.yelpcdn.com/bphoto/BPxiDqZ8JzTDN6s4COvtbQ/ms.jpg","Thai,thai"
"Cape Symphony","1060 Falmouth Rd, Hyannis, MA 02601","5083621111","capesymphony.org","http://s3-media2.fl.yelpcdn.com/bphoto/5ibit00NDW52uAQMvwTVPQ/ms.jpg","Music Venues,musicvenues"
"The Bay Pointe Club","19 Bay Pointe Dr, Buzzards Bay, MA 02558","5087598802","baypointeclub.com","http://s3-media4.fl.yelpcdn.com/bphoto/LDhlrwM4fBWXY4_1LU7wQQ/ms.jpg","Golf,golf,Bars,bars,American (New),newamerican"
"Pizza Barbone","390 Main St, Hyannis, MA 02601","5089572377","pizzabarbone.com","http://s3-media2.fl.yelpcdn.com/bphoto/unkNGPdxPJ0sMJy28NuohA/ms.jpg","Pizza,pizza"
"Trading Post Lounge","12 Trowbridge Rd, Buzzards Bay, MA 02532","5087599584","","http://s3-media3.fl.yelpcdn.com/bphoto/AkWP6UD-84azAwCO4IVzFw/ms.jpg","Restaurants,restaurants"
"The Stonebridge Bar and Grill","5 East Blvd, Onset, MA 02558","5082912229","stonebridgebarandgrill.com/in…","http://s3-media3.fl.yelpcdn.com/bphoto/GvRj9_QBIn9-MgG3BRpY5A/ms.jpg","American (Traditional),tradamerican"
"Aegean Pizza","378 Barnstable Rd, Hyannis, MA 02601","5087717722","","http://s3-media3.fl.yelpcdn.com/bphoto/aIAOG1Gbo76pQT0KwDjNug/ms.jpg","Pizza,pizza"
"El Rodeo Restaurant","1070 Iyannough Rd, Hyannis, MA 02601","5088277711","","http://s3-media3.fl.yelpcdn.com/bphoto/_qAJL2eMSm6J6IStLY7Ueg/ms.jpg","Mexican,mexican"
"Hissho Shushi","485 Rt 134, Dennis, MA 02660","5083942244","",,"Sushi Bars,sushi"
"Chipotle Mexican Grill","793 Iyannough Rd, Barnstable, MA 02601","5088150964","chipotle.com",,"Mexican,mexican,Fast Food,hotdogs"
"Lambert's Cove Inn & Restaurant","90 Manaquayak Rd, Vineyard Haven, MA 02568","5086932298","lambertscoveinn.com","http://s3-media3.fl.yelpcdn.com/bphoto/wQGrjlC1Ivl2aXim2jVnVA/ms.jpg","American (New),newamerican"
"Tisberry Frozen Yogurt and Smoothies","Cromwell Ln, Vineyard Haven, MA 02568","5086931145","","http://s3-media1.fl.yelpcdn.com/bphoto/0idgpsE9O6jo6OGMopWkrA/ms.jpg","Restaurants,restaurants,Juice Bars & Smoothies,juicebars,Ice Cream & Frozen Yogurt,icecream"
"Gunther Tooties","22 Court St, Plymouth, MA 02360","5085917126","gunthertooties.com","http://s3-media4.fl.yelpcdn.com/bphoto/X_4nHC4dWN7Z6Ov6VbZQrg/ms.jpg","Bagels,bagels,Cafes,cafes"
"Ernie's Restaurant","330 Court St, Plymouth, MA 02360","5087463444","Erniesrestaurantandbar.Com","http://s3-media3.fl.yelpcdn.com/bphoto/JvIRdro0q4_g5yRbu6VlKA/ms.jpg","Pizza,pizza,Comfort Food,comfortfood,American (New),newamerican"
"Holiday Inn CAPE COD - HYANNIS","1127 Iyannough Rd, Hyannis, MA 02601","8003458082","holidayinn.com","http://s3-media1.fl.yelpcdn.com/bphoto/b0rm9hQKdm1WIfl7LOaeSw/ms.jpg","Venues & Event Spaces,venues,Hotels,hotels,Resorts,resorts"
"Gerardi's Cafe","902 Rt 28 Main St, South Yarmouth, MA 02664","5083943111","gerardiscafe.com","http://s3-media1.fl.yelpcdn.com/bphoto/fqvJrX8LoZ2LmaNNBX6cFQ/ms.jpg","Italian,italian,Cafes,cafes,Gluten-Free,gluten_free"
"China Palace Restaurant","331 Cotuit Rd, Sandwich, MA 02563","5088883544","chinapalacesandwich.com","http://s3-media4.fl.yelpcdn.com/bphoto/FtU3SWpHIuwadAEGXAol5w/ms.jpg","Szechuan,szechuan"
"Yarmouth Pizza By Evan","559 Rte 6A, Yarmouth Port, MA 02675","5083627977","yarmouthpizzabyevan.com","http://s3-media1.fl.yelpcdn.com/bphoto/mLCmGmFcLh2YLmCBNo1TfA/ms.jpg","Pizza,pizza"
"JoMama's","2740 Main St, Brewster, MA 02631","7743230719","jomamascapecod.com","http://s3-media4.fl.yelpcdn.com/bphoto/RbAmz3xtM6KXDt0CYDy6tw/ms.jpg","Sandwiches,sandwiches,Coffee & Tea,coffee,Bagels,bagels"
"Thai Country Store","259 Shore Dr, Mashpee, MA 02649","5084196373","",,"Thai,thai"
"Henry's","Harbor View Hotel, 131 N Water St, Edgartown, MA 02539",,"","http://s3-media4.fl.yelpcdn.com/bphoto/AJ9h3iAlpKR7zF6f47JfrA/ms.jpg","American (New),newamerican"
"Zachary's","Great Nk Rd, Mashpee, MA 02649","5084771900","",,""
"Earthly Delights","15 W Bay Rd, Osterville, MA 02655","5084202206","earthlydelightscapecod.com","http://s3-media1.fl.yelpcdn.com/bphoto/vOREZ5DodM0MwEp7FCF3lg/ms.jpg","Breakfast & Brunch,breakfast_brunch,Vegan,vegan"
"Cape Cod Melody Tent","21 W Main St, Hyannis, MA 02601","5087755630","melodytent.org","http://s3-media4.fl.yelpcdn.com/bphoto/N3_jXR_ppvIC5swCd5eaHQ/ms.jpg","Music Venues,musicvenues"
"Olive Garden Italian Restaurant","1095 Iyanough Rd, Hyannis, MA 02601","5087759896","olivegarden.com","http://s3-media2.fl.yelpcdn.com/bphoto/yu3YIYm7sHiaJoLAdubdLw/ms.jpg","Italian,italian"
"Oak Bluffs Town of","347 County Rd, Vineyard Haven, MA 02568","5086930072","","http://s3-media2.fl.yelpcdn.com/bphoto/B39OiWG9uzjxheWxYP7frw/ms.jpg",""
